"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826.311422400342,516.421943926955,807.572106222824,755.23283439358,795.88801259319,722.915253527682,676.75411770397,704.307219204849,611.028532613447,837.386459223212,775.949487281918,543.380858253109,667.740456852569,563.070316964938,793.896054336897,594.468516288567,800.576504311597,715.780666927732,541.006657507578,625.447434129049,830.239579527766,789.995661892291,752.214643107082,615.015582002212,815.862030720872,705.695563817124,597.167890654579,667.765529077705,682.604841679642,739.544248879371,669.107478695164,588.051491234547,739.539222366723,802.378596515582,700.97812656496,732.701060152951,796.485394584599,566.347072616642,838.039171453836,672.670158378443,711.859079289667,767.539528826572,584.939577831615,543.438127425681,753.329102326034,694.617779462767,554.922621802269,534.6823270209,834.5794404657,657.238009188778,688.480828682977,604.559019233877,793.123896622886,720.990551852608,740.493399675266,692.331111258116,740.407002529235,722.152576922344,531.501769911658,716.615708716318,515.3508380216,758.385592061413,556.216629743853,556.633951528369,646.320739761101,651.450051262054,694.626073457399,756.961294575826,797.722724716207,652.87332706089,601.85098841568,658.399862743845,718.809728400639,523.638349115513,690.034227060588,589.056448772652,669.895638744504,620.56032358369,728.643736124243,695.731622852429,708.080733990295,738.002911512442,804.247162158961,673.587608778467,524.602424348364,833.774453070374,610.201251888472,737.626436949855,812.430890456991,761.825527050129,535.894408297802,574.556701622694,796.825262814101,789.808247487117,811.053530515007,807.242810292999,746.52211510301,807.044720296127,815.621784382163,637.976775203283
1751.1193823857,1109.88752787086,1715.96947991683,1609.28524220995,1685.48239074024,1534.16941824523,1446.28311125408,1498.04376580275,1301.53125295709,1781.32272966108,1643.98045671803,1157.22331688201,1419.80392079108,1200.02895829577,1685.66113745202,1269.29663738065,1707.07611423483,1522.51104852411,1154.19666492747,1333.62789414776,1759.63694712661,1675.81227170911,1600.42648720258,1311.75692829729,1728.52365144541,1509.65543607142,1273.68699205252,1421.420034279,1456.17207307164,1577.99517702029,1430.91126557804,1257.6516668396,1568.99364723943,1708.05133465824,1494.14475898087,1561.95039855107,1696.84933039723,1209.37946475534,1779.36429091241,1429.7972153531,1512.62265963912,1624.40220997705,1245.98514339848,1163.03006963188,1600.59717088403,1477.9430684416,1184.0768072794,1144.83612708562,1773.47464855088,1398.57446015861,1472.86968929901,1289.23963415621,1685.11843369969,1525.74483854252,1572.19730487357,1477.47667753996,1567.8418962294,1543.50264927959,1135.43427308578,1523.49607305097,1108.19378993985,1612.94066949594,1184.87975814002,1188.2667883812,1378.10446511997,1391.18493793589,1480.22989084076,1606.76725648282,1694.65083913772,1399.86148563495,1287.8418855035,1403.20218415714,1529.63457038687,1118.34719533204,1477.15867697196,1263.02135745724,1427.44265978755,1326.37233522884,1550.49946564752,1479.18824133069,1503.55610544481,1568.94446466037,1705.66471710228,1435.46802695364,1119.07325829478,1766.10876937383,1298.00336871164,1575.70193097305,1727.62321600535,1609.34517177341,1148.21995006461,1231.31514230019,1700.80849444946,1679.02500832966,1724.9350596971,1712.90552627646,1583.27511138974,1710.70923984625,1736.65895297556,1365.20505966295
2142.78030156218,1392.62622325563,2108.93288314873,1986.83204244111,2059.83185477674,1881.30984321053,1794.44186547635,1843.94395542547,1606.7807538092,2193.65340169214,2010.47262199082,1429.53751699021,1746.90625460291,1483.71102908972,2069.02688222651,1573.50439487075,2110.19665833875,1874.15634339097,1430.02420564262,1649.02190212664,2153.64009410669,2053.71310917626,1970.91729077261,1622.89434732076,2114.10764431088,1876.04004719465,1576.08448169341,1752.0920325602,1801.30957551575,1952.56795860067,1777.41995878405,1563.41638516239,1923.07705422262,2105.54339750399,1845.68095128134,1929.7525938031,2094.44407056213,1500.05265785353,2184.40777486845,1758.16026205077,1858.83234448709,1982.90505366367,1538.71565517953,1448.39938881735,1966.63188329447,1820.28314461376,1467.07819061537,1427.09808347313,2180.11528621894,1723.13229480706,1830.48898863632,1594.76551808922,2070.60016775983,1862.14286631898,1929.41344656944,1828.74821220503,1915.56505046565,1915.27234439057,1410.14813059005,1873.74828651427,1391.78967860699,1985.08589857956,1464.03078249867,1473.32985362168,1703.68685081883,1724.20214280746,1827.74940481124,1971.06009712783,2081.85774604577,1746.55399710298,1602.08294386914,1733.24056828609,1884.31273597126,1388.56187264536,1837.79748001558,1576.7040980674,1762.54836067672,1646.62228925772,1909.87391571552,1819.51322461098,1845.57925768614,1929.58492622891,2089.6254299521,1772.75360902023,1386.70149345973,2159.51658090148,1598.82701569438,1953.42412074763,2126.01815038144,1958.47538803086,1432.90501818166,1536.14619499178,2105.97752467186,2065.03568334759,2123.18999430576,2100.33279968284,1939.50110297909,2094.01264041686,2141.77769836145,1697.89652008738
2315.86759856591,1546.97278655891,2290.47285981108,2168.56071764585,2222.61653678787,2037.2377106783,1968.98655830171,2005.2437919932,1752.61421016304,2388.34464900618,2170.83104633703,1560.13169402564,1898.52809943041,1620.94099188775,2243.6755047065,1724.37416445597,2307.01196949625,2038.31777420252,1565.92564716978,1802.03743823239,2328.19472837962,2223.02439869425,2144.96399820318,1774.56633800755,2283.48733079747,2062.49530401173,1723.64579323598,1908.14408482974,1969.82807325594,2136.46535545283,1952.81777948923,1718.72890319735,2081.45821314002,2294.64222505171,2015.25977151639,2107.73967026318,2285.86023088755,1644.78049210484,2369.79178825987,1909.50190483411,2017.70272755961,2136.49701766507,1678.87268871094,1595.36860220654,2134.72503209729,1980.77871785548,1606.59298646823,1573.575058124,2368.74906438036,1875.5358587891,2012.47252512087,1743.41230448771,2248.15821169977,2005.55286569755,2091.31736797468,2001.26811461998,2065.79181576848,2102.23625735167,1548.34196964396,2035.86694730246,1547.66601649987,2158.89980848194,1598.23167843467,1614.77088554514,1861.49999901618,1889.3818252529,1994.70200301463,2135.6548638248,2259.86689659689,1928.4682675491,1762.73452017678,1892.03982960445,2051.11798815041,1524.15993252418,2023.00215162437,1741.65089742724,1923.32747674021,1807.60882599096,2078.85605646596,1977.0869969213,2000.66498086156,2096.65805119578,2261.22461441621,1934.86032779734,1518.67802793723,2332.05685603051,1739.46363037632,2142.00691664008,2312.52775503285,2102.65889992392,1581.97602426608,1695.55115981365,2306.7707136859,2244.47294776347,2310.03299272993,2275.12664656287,2097.96199255434,2263.78095169347,2335.4987178123,1867.85176370261
2383.83712660572,1636.18273357861,2369.13805494715,2254.00165937261,2284.15643809721,2101.02636992227,2057.30132243858,2076.70045482636,1820.53891675404,2476.43566971632,2232.42777813213,1621.55862887744,1964.9789518314,1686.45462067214,2317.18556323786,1799.51405345905,2401.88139646613,2111.1760050317,1632.98591223694,1875.29979576786,2397.13212587457,2291.72574239316,2223.08972009266,1847.8321612118,2349.07773093358,2159.12427985693,1795.09736337118,1979.00821275809,2051.29237392697,2226.09949654151,2043.00230286801,1799.21347123394,2145.60278952548,2381.51756895504,2095.42493860568,2192.29619457966,2375.80759155763,1717.41254799794,2448.50775139924,1975.05228644645,2085.78951241817,2192.48051036051,1744.48506516873,1673.31818155825,2206.7759131778,2052.6618390124,1675.4646675419,1652.19732913249,2451.13293854822,1944.10142242222,2106.80863784302,1814.99395726282,2324.65675335291,2057.2722127958,2158.82935588993,2085.50891986801,2121.80175582567,2197.2273575772,1618.9704457084,2106.58517686577,1638.61173445918,2236.0146354525,1661.60154537506,1685.36292232981,1936.88152351915,1971.52144481414,2073.04608237808,2203.78116989318,2336.24174208637,2027.46379646557,1846.81442964388,1966.85343104367,2126.23087775613,1593.20305698074,2120.41734361236,1831.836311488,1998.64939690386,1889.55333263447,2154.89942329757,2045.91677066072,2065.47342954166,2169.61623416069,2330.431699667,2011.03954835793,1583.94187813845,2398.57513470277,1802.30905783377,2236.62995415034,2395.5474095599,2150.15447477903,1663.086369515,1782.01532139316,2406.14036455881,2323.25929771051,2393.55874759831,2347.1283289006,2161.31818065408,2330.83516864159,2425.34541494599,1956.60948752366
2392.59665765285,1684.99794616622,2388.59304704139,2282.98531101165,2289.24249005107,2112.85059290814,2094.1693508214,2096.54644399668,1843.43195879253,2502.35681100237,2238.85946629134,1643.14517337823,1982.79051599099,1710.3876660387,2332.95602727168,1830.01283523279,2436.35046254815,2131.51107418897,1659.78882222029,1902.01721260604,2406.48861432855,2303.4945488405,2245.71472838848,1875.25379833507,2356.42265282113,2201.6043173164,1822.0826742545,2000.75058425723,2081.55927861577,2259.91910226898,2082.09527474509,1835.00104973497,2156.6513346836,2408.66048601066,2123.28777813276,2221.99153761287,2406.10473035405,1747.54301036138,2466.01385084072,1991.74095783563,2102.14064238427,2194.54919152255,1767.04864602952,1709.84931188308,2223.91437000493,2073.53081041404,1702.96355311231,1689.94463382971,2472.13397087499,1964.49247539222,2148.36816048568,1841.60014003036,2343.13210396584,2058.64838427064,2172.78929706678,2117.62862461273,2125.65590418501,2237.0874965346,1649.6436019842,2124.96025790519,1689.125043926,2257.32745529924,1684.07127878269,1714.30400965897,1964.10444424362,2004.50045073846,2099.69874012486,2217.20349051775,2354.30496178149,2075.75760018549,1884.93777033094,1992.75644712026,2148.37631824021,1622.96914720868,2164.68895852182,1876.4495431639,2024.24024421737,1924.45223426689,2177.22520959365,2063.9917497022,2079.17178209907,2188.57139426084,2341.71715093266,2037.15292062682,1610.22800734824,2405.57365753349,1820.72633683068,2275.10548343053,2418.56967500201,2145.22338935076,1703.03508861189,1824.20868168295,2444.93920187782,2343.99203888269,2417.12502409695,2360.6891496112,2171.21444916719,2340.04080768438,2454.28034879538,1996.53141641312
2364.17734318868,1705.1943295786,2369.85479246297,2274.6914125987,2259.30699906571,2091.92679133533,2096.30810974076,2083.11166551239,1837.00774346595,2487.54921631004,2210.98036805913,1638.85836261451,1969.43707460778,1707.11816215165,2311.84053096303,1830.74734963965,2430.47175077337,2117.92730240422,1659.96923373567,1898.08995585346,2378.36625115485,2279.28481177611,2232.27100361765,1872.41744134446,2327.35589901768,2207.10592974205,1819.73546568013,1990.64638517472,2077.85099126454,2256.44217494331,2086.49302006982,1840.51561088447,2134.29082622024,2396.55696123743,2116.67780885298,2215.38419673125,2396.921261536,1749.3147377945,2444.20153196863,1977.22755687006,2085.45981767382,2163.5489347614,1761.59802965544,1718.1459508511,2205.88109101453,2061.40992709229,1703.06408262642,1699.69881688233,2453.37661875495,1953.77563981397,2153.92209210111,1838.58150147038,2324.2814234371,2029.34980349336,2152.76466725437,2115.00636914025,2097.41192880889,2239.55891013538,1653.53599030693,2109.71764943576,1710.85595996126,2242.49738893724,1679.90927900022,1715.53829062415,1959.59560508166,2004.57800567008,2092.38608798338,2195.9426071832,2334.89250201692,2088.81429849586,1891.77151964338,1986.56324823101,2136.14514961372,1626.4679771548,2172.48057926843,1889.46086107837,2017.23315261009,1927.64413585482,2164.67027072814,2049.50762767627,2060.49696890999,2172.77554038746,2316.42423377247,2030.40355511432,1610.75401651916,2375.3600737223,1810.63479461739,2275.65219291652,2402.551908549,2108.88911930202,1714.61701298929,1835.84570299608,2442.89205442811,2327.16765760754,2401.6257071772,2337.11538701781,2147.57580776085,2312.91520184773,2443.03375023832,2003.14709772562
2311.15841305289,1703.70075193822,2325.07070089854,2240.29074190989,2206.48514867375,2049.16055853046,2073.49602475962,2046.9047429147,1810.24648894021,2444.52712677375,2160.5961525364,1616.62016807294,1934.8748478905,1684.8468414036,2265.82110722512,1810.30572805814,2396.02860869534,2081.10844006566,1641.32883722002,1872.66673763454,2325.40000315509,2231.06778697398,2193.98427510036,1848.29341614935,2274.30639070833,2185.74938845786,1796.75004064756,1958.59603672518,2050.16384302601,2226.50325558685,2065.80614778591,1824.14123645009,2089.70005535089,2357.15033124018,2085.92567834781,2183.27422938177,2360.05331800628,1730.87402693702,2395.72440461961,1941.55984365183,2046.42343218642,2111.18917105585,1736.70271321194,1705.86133255449,2163.99933242611,2026.63877258884,1683.77890895298,1688.94749354723,2407.4085193315,1921.70343648021,2133.33761183132,1814.75646178705,2280.03836252043,1980.34764044114,2109.91502507659,2087.75953359676,2048.33252048683,2215.08073753397,1638.22755645798,2071.58159294329,1710.6762240888,2202.86856084455,1657.22928886289,1697.07857820149,1932.82775446844,1981.20531968069,2061.35704904438,2151.42654519494,2290.01636968786,2075.77993751131,1875.87253699865,1957.9608037028,2100.24299189908,1611.17148682536,2153.62485639498,1879.0768014888,1987.50273773939,1908.0505418735,2128.0922700148,2012.86205715158,2020.09721737383,2133.28406933996,2266.75524530282,2000.71632325188,1593.06825137044,2320.65051960392,1781.06512726047,2248.98299967692,2359.6639277447,2052.81484413586,1705.29045137281,1824.95566109714,2411.63985543812,2284.63364984689,2359.20009691091,2288.62846816219,2101.70578148151,2261.7279661827,2403.72760867055,1985.5522634578
2241.70872243975,1685.3155904078,2262.2705558777,2187.26674740048,2138.5770150825,1991.60571632625,2032.35538330265,1994.82477680328,1769.04434586925,2381.66967741129,2095.29887328393,1581.59360338092,1885.59290614793,1648.95584669829,2202.75852378525,1774.41769937235,2341.00536805929,2028.08131896827,1609.01862835424,1831.81011953649,2255.80735618169,2166.63441641471,2138.29028078676,1808.83210702029,2205.31616222846,2144.46138693608,1758.88286109872,1911.10784003506,2005.18778007287,2177.41610386287,2026.56837824826,1791.53239027626,2030.10950349323,2298.43876908216,2037.91917584063,2132.90010839279,2303.43883843465,1697.64620146537,2328.93789441297,1891.2745743612,1991.99433503962,2044.92460494325,1697.97570462812,1678.16248593441,2105.69129146269,1976.01532660543,1650.40975695965,1662.75890529894,2342.56193641779,1874.66373567892,2093.35428174913,1775.96087132236,2218.26882853132,1918.56947651129,2051.50320190089,2042.68509029091,1985.58972892151,2170.76748672365,1608.76808576338,2017.57879129435,1693.34867318021,2145.93850727241,1621.33523717942,1664.24521778054,1890.0912015791,1940.73214455963,2013.42832207191,2091.09469482182,2227.59113786737,2042.9696998134,1843.03994803726,1913.36830890232,2047.73697292311,1582.04595507035,2114.86842673296,1850.92806229925,1941.59279552984,1871.68211014053,2074.66729079471,1960.85116928246,1964.87713667855,2077.36090882633,2200.65482264773,1954.67649571705,1562.14512372899,2249.68183910615,1737.88473979309,2202.38544253769,2298.00267994836,1984.30150418596,1680.12735400411,1797.02256639099,2359.12056117437,2224.23090712995,2297.9314087121,2223.22187153193,2040.9012693962,2194.43901539896,2344.50780212588,1949.93633916815
